algorithm,mu,lambda_,mut_std,mut_indpb,repair_pct,assignments,constraints,relation_constraints,resource_constraints,date_constraints,original_penalty,original_makespan,solution_penalty,solution_makespan,mut_prob,temp,alpha,phi1,phi2,smin,smax,weight,cxpb,mutpb,mate_indpb,mutate_mu,mutate_sigma,mutate_indpb
PlantPropagation,200.0,10.0,2.0,0.5,1.0,325,532,518,14,0,236.0,533,0.0,643,,,,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,325,532,518,14,0,236.0,533,0.0,635,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
ParticleSwarm,200.0,,,,1.0,325,532,518,14,0,236.0,533,0.0,665,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,325,532,518,14,0,236.0,533,0.0,720,0.4,,,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,325,532,518,14,0,236.0,533,0.0,742,0.4,,,,,,,,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,325,532,518,14,0,236.0,533,3.0,621,,,,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,424,640,630,10,0,4815.0,482,0.0,676,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,424,640,630,10,0,4815.0,482,0.0,711,0.4,,,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,424,640,630,10,0,4815.0,482,945.0,445,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
PlantPropagation,200.0,10.0,2.0,0.5,1.0,424,640,630,10,0,4815.0,482,264.0,772,,,,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,424,640,630,10,0,4815.0,482,834.0,444,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
ParticleSwarm,200.0,,,,1.0,424,640,630,10,0,4815.0,482,0.0,737,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,424,640,630,10,0,4815.0,482,0.0,1554,0.1,100.0,0.99,,,,,,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,424,640,630,10,0,4815.0,482,36.0,716,,,,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,424,640,630,10,0,4815.0,482,0.0,843,0.4,,,,,,,,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,424,640,630,10,0,4815.0,482,0.0,2439,0.1,100.0,0.99,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,52,72,68,4,0,0.0,170,0.0,118,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,52,72,68,4,0,0.0,170,0.0,89,0.4,,,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,52,72,68,4,0,0.0,170,0.0,107,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
PlantPropagation,200.0,10.0,2.0,0.5,1.0,52,72,68,4,0,0.0,170,0.0,218,,,,,,,,,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,52,72,68,4,0,0.0,170,0.0,213,,,,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,52,72,68,4,0,0.0,170,0.0,112,0.4,,,,,,,,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,52,72,68,4,0,0.0,170,0.0,334,0.1,100.0,0.99,,,,,,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,52,72,68,4,0,0.0,170,0.0,317,0.1,100.0,0.99,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,52,72,68,4,0,0.0,170,0.0,129,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
ParticleSwarm,200.0,,,,1.0,52,72,68,4,0,0.0,170,0.0,94,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,417,463,460,3,0,43450.0,324,13234.0,608,,,,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,417,463,460,3,0,43450.0,324,13407.0,637,0.4,,,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,417,463,460,3,0,43450.0,324,9283.0,656,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,417,463,460,3,0,43450.0,324,3215.0,1737,0.1,100.0,0.99,,,,,,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,417,463,460,3,0,43450.0,324,14237.0,618,,,,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,417,463,460,3,0,43450.0,324,11654.0,629,0.4,,,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,417,463,460,3,0,43450.0,324,9401.0,656,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,417,463,460,3,0,43450.0,324,19045.0,310,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
SimulatedAnnealing,1.0,,1.0,,1.0,417,463,460,3,0,43450.0,324,1998.0,1412,0.1,100.0,0.99,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,417,463,460,3,0,43450.0,324,18833.0,302,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
StochasticHillClimb,1.0,,1.0,,1.0,40,65,57,8,0,0.0,171,0.0,84,0.4,,,,,,,,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,40,65,57,8,0,0.0,171,0.0,397,0.1,100.0,0.99,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,40,65,57,8,0,0.0,171,0.0,110,0.4,,,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,40,65,57,8,0,0.0,171,0.0,107,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
ParticleSwarm,200.0,,,,1.0,40,65,57,8,0,0.0,171,0.0,110,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,40,65,57,8,0,0.0,171,0.0,227,,,,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,40,65,57,8,0,0.0,171,0.0,114,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
SimulatedAnnealing,1.0,,1.0,,1.0,40,65,57,8,0,0.0,171,0.0,451,0.1,100.0,0.99,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,40,65,57,8,0,0.0,171,0.0,114,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,40,65,57,8,0,0.0,171,0.0,229,,,,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,211,339,338,1,0,8615.0,384,0.0,489,0.4,,,,,,,,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,211,339,338,1,0,8615.0,384,0.0,567,,,,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,211,339,338,1,0,8615.0,384,472.0,312,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
ParticleSwarm,200.0,,,,1.0,211,339,338,1,0,8615.0,384,0.0,453,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,211,339,338,1,0,8615.0,384,810.0,328,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
PlantPropagation,200.0,10.0,2.0,0.5,1.0,211,339,338,1,0,8615.0,384,0.0,536,,,,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,211,339,338,1,0,8615.0,384,3.0,558,0.4,,,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,211,339,338,1,0,8615.0,384,0.0,455,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,211,339,338,1,0,8615.0,384,0.0,814,0.1,100.0,0.99,,,,,,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,211,339,338,1,0,8615.0,384,0.0,789,0.1,100.0,0.99,,,,,,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,491,902,897,5,0,22465.0,742,13132.0,987,,,,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,491,902,897,5,0,22465.0,742,11286.0,998,0.4,,,,,,,,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,491,902,897,5,0,22465.0,742,5211.0,2400,0.1,100.0,0.99,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,491,902,897,5,0,22465.0,742,13592.0,731,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
ParticleSwarm,200.0,,,,1.0,491,902,897,5,0,22465.0,742,9900.0,1168,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,491,902,897,5,0,22465.0,742,5404.0,2661,0.1,100.0,0.99,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,491,902,897,5,0,22465.0,742,14409.0,716,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
StochasticHillClimb,1.0,,1.0,,1.0,491,902,897,5,0,22465.0,742,11014.0,1145,0.4,,,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,491,902,897,5,0,22465.0,742,9112.0,1184,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,491,902,897,5,0,22465.0,742,12977.0,853,,,,,,,,,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,338,388,380,8,0,3877.0,530,0.0,649,,,,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,338,388,380,8,0,3877.0,530,0.0,660,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,338,388,380,8,0,3877.0,530,0.0,645,,,,,,,,,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,338,388,380,8,0,3877.0,530,0.0,1076,0.1,100.0,0.99,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,338,388,380,8,0,3877.0,530,187.0,512,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
StochasticHillClimb,1.0,,1.0,,1.0,338,388,380,8,0,3877.0,530,0.0,757,0.4,,,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,338,388,380,8,0,3877.0,530,0.0,752,0.4,,,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,338,388,380,8,0,3877.0,530,360.0,520,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
SimulatedAnnealing,1.0,,1.0,,1.0,338,388,380,8,0,3877.0,530,0.0,1221,0.1,100.0,0.99,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,338,388,380,8,0,3877.0,530,0.0,649,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,26,41,31,10,0,0.0,255,0.0,301,0.1,100.0,0.99,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,26,41,31,10,0,0.0,255,0.0,25,0.4,,,,,,,,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,26,41,31,10,0,0.0,255,0.0,335,0.1,100.0,0.99,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,26,41,31,10,0,0.0,255,0.0,27,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,26,41,31,10,0,0.0,255,0.0,197,,,,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,26,41,31,10,0,0.0,255,0.0,62,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
MuPlusLambda,200.0,200.0,,,0.0,26,41,31,10,0,0.0,255,0.0,55,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
PlantPropagation,200.0,10.0,2.0,0.5,1.0,26,41,31,10,0,0.0,255,0.0,179,,,,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,26,41,31,10,0,0.0,255,0.0,23,0.4,,,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,26,41,31,10,0,0.0,255,0.0,53,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,68,74,70,4,0,690.0,197,0.0,434,0.1,100.0,0.99,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,68,74,70,4,0,690.0,197,0.0,164,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,68,74,70,4,0,690.0,197,0.0,260,,,,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,68,74,70,4,0,690.0,197,0.0,165,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,68,74,70,4,0,690.0,197,0.0,263,,,,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,68,74,70,4,0,690.0,197,0.0,167,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
StochasticHillClimb,1.0,,1.0,,1.0,68,74,70,4,0,690.0,197,0.0,175,0.4,,,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,68,74,70,4,0,690.0,197,0.0,158,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
SimulatedAnnealing,1.0,,1.0,,1.0,68,74,70,4,0,690.0,197,0.0,398,0.1,100.0,0.99,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,68,74,70,4,0,690.0,197,0.0,191,0.4,,,,,,,,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,174,294,283,11,0,10.0,331,0.0,496,0.1,100.0,0.99,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,174,294,283,11,0,10.0,331,0.0,403,0.4,,,,,,,,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,174,294,283,11,0,10.0,331,0.0,417,,,,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,174,294,283,11,0,10.0,331,0.0,468,0.4,,,,,,,,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,174,294,283,11,0,10.0,331,0.0,427,,,,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,174,294,283,11,0,10.0,331,22.0,284,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
ParticleSwarm,200.0,,,,1.0,174,294,283,11,0,10.0,331,0.0,322,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
ParticleSwarm,200.0,,,,1.0,174,294,283,11,0,10.0,331,0.0,350,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,174,294,283,11,0,10.0,331,65.0,284,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
SimulatedAnnealing,1.0,,1.0,,1.0,174,294,283,11,0,10.0,331,0.0,505,0.1,100.0,0.99,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,335,548,542,6,0,2601.0,729,0.0,788,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,335,548,542,6,0,2601.0,729,0.0,808,,,,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,335,548,542,6,0,2601.0,729,0.0,877,0.4,,,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,335,548,542,6,0,2601.0,729,114.0,645,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
PlantPropagation,200.0,10.0,2.0,0.5,1.0,335,548,542,6,0,2601.0,729,0.0,864,,,,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,335,548,542,6,0,2601.0,729,0.0,925,0.4,,,,,,,,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,335,548,542,6,0,2601.0,729,0.0,1437,0.1,100.0,0.99,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,335,548,542,6,0,2601.0,729,74.0,653,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
SimulatedAnnealing,1.0,,1.0,,1.0,335,548,542,6,0,2601.0,729,0.0,1442,0.1,100.0,0.99,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,335,548,542,6,0,2601.0,729,0.0,798,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
ParticleSwarm,200.0,,,,1.0,343,496,492,4,0,12321.0,409,2.0,821,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,343,496,492,4,0,12321.0,409,0.0,2283,0.1,100.0,0.99,,,,,,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,343,496,492,4,0,12321.0,409,25.0,2238,0.1,100.0,0.99,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,343,496,492,4,0,12321.0,409,1835.0,381,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
StochasticHillClimb,1.0,,1.0,,1.0,343,496,492,4,0,12321.0,409,1118.0,755,0.4,,,,,,,,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,343,496,492,4,0,12321.0,409,459.0,925,,,,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,343,496,492,4,0,12321.0,409,0.0,766,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,343,496,492,4,0,12321.0,409,2049.0,381,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
PlantPropagation,200.0,10.0,2.0,0.5,1.0,343,496,492,4,0,12321.0,409,738.0,719,,,,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,343,496,492,4,0,12321.0,409,439.0,772,0.4,,,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,311,552,546,6,0,3286.0,354,0.0,469,0.4,,,,,,,,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,311,552,546,6,0,3286.0,354,0.0,501,,,,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,311,552,546,6,0,3286.0,354,0.0,404,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,311,552,546,6,0,3286.0,354,214.0,324,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
ParticleSwarm,200.0,,,,1.0,311,552,546,6,0,3286.0,354,0.0,414,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,311,552,546,6,0,3286.0,354,0.0,506,0.4,,,,,,,,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,311,552,546,6,0,3286.0,354,0.0,871,0.1,100.0,0.99,,,,,,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,311,552,546,6,0,3286.0,354,0.0,906,0.1,100.0,0.99,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,311,552,546,6,0,3286.0,354,112.0,322,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
PlantPropagation,200.0,10.0,2.0,0.5,1.0,311,552,546,6,0,3286.0,354,0.0,498,,,,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,206,326,325,1,0,11828.0,399,0.0,547,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,206,326,325,1,0,11828.0,399,1082.0,378,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
SimulatedAnnealing,1.0,,1.0,,1.0,206,326,325,1,0,11828.0,399,0.0,936,0.1,100.0,0.99,,,,,,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,206,326,325,1,0,11828.0,399,0.0,632,,,,,,,,,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,206,326,325,1,0,11828.0,399,0.0,530,,,,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,206,326,325,1,0,11828.0,399,0.0,566,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,206,326,325,1,0,11828.0,399,1622.0,338,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
SimulatedAnnealing,1.0,,1.0,,1.0,206,326,325,1,0,11828.0,399,0.0,937,0.1,100.0,0.99,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,206,326,325,1,0,11828.0,399,0.0,649,0.4,,,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,206,326,325,1,0,11828.0,399,5.0,618,0.4,,,,,,,,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,24,35,22,13,0,0.0,160,0.0,113,,,,,,,,,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,24,35,22,13,0,0.0,160,0.0,283,0.1,100.0,0.99,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,24,35,22,13,0,0.0,160,0.0,20,0.4,,,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,24,35,22,13,0,0.0,160,0.0,25,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,24,35,22,13,0,0.0,160,0.0,20,0.4,,,,,,,,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,24,35,22,13,0,0.0,160,0.0,136,,,,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,24,35,22,13,0,0.0,160,0.0,56,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
ParticleSwarm,200.0,,,,1.0,24,35,22,13,0,0.0,160,0.0,20,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,24,35,22,13,0,0.0,160,0.0,199,0.1,100.0,0.99,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,24,35,22,13,0,0.0,160,0.0,47,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
SimulatedAnnealing,1.0,,1.0,,1.0,452,838,825,13,0,0.0,688,0.0,1228,0.1,100.0,0.99,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,452,838,825,13,0,0.0,688,0.0,783,0.4,,,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,452,838,825,13,0,0.0,688,0.0,862,0.4,,,,,,,,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,452,838,825,13,0,0.0,688,0.0,823,,,,,,,,,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,452,838,825,13,0,0.0,688,0.0,915,0.1,100.0,0.99,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,452,838,825,13,0,0.0,688,402.0,579,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
MuPlusLambda,200.0,200.0,,,0.0,452,838,825,13,0,0.0,688,275.0,586,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
ParticleSwarm,200.0,,,,1.0,452,838,825,13,0,0.0,688,0.0,720,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
ParticleSwarm,200.0,,,,1.0,452,838,825,13,0,0.0,688,0.0,675,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,452,838,825,13,0,0.0,688,0.0,812,,,,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,214,384,381,3,0,2879.0,410,0.0,556,0.4,,,,,,,,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,214,384,381,3,0,2879.0,410,0.0,1016,0.1,100.0,0.99,,,,,,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,214,384,381,3,0,2879.0,410,0.0,580,,,,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,214,384,381,3,0,2879.0,410,154.0,398,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
MuPlusLambda,200.0,200.0,,,0.0,214,384,381,3,0,2879.0,410,92.0,381,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
ParticleSwarm,200.0,,,,1.0,214,384,381,3,0,2879.0,410,0.0,545,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
ParticleSwarm,200.0,,,,1.0,214,384,381,3,0,2879.0,410,0.0,488,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,214,384,381,3,0,2879.0,410,0.0,538,,,,,,,,,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,214,384,381,3,0,2879.0,410,0.0,984,0.1,100.0,0.99,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,214,384,381,3,0,2879.0,410,0.0,511,0.4,,,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,55,92,74,18,0,0.0,147,0.0,95,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,55,92,74,18,0,0.0,147,0.0,297,0.1,100.0,0.99,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,55,92,74,18,0,0.0,147,0.0,116,0.4,,,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,55,92,74,18,0,0.0,147,0.0,106,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
SimulatedAnnealing,1.0,,1.0,,1.0,55,92,74,18,0,0.0,147,0.0,351,0.1,100.0,0.99,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,55,92,74,18,0,0.0,147,0.0,95,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
StochasticHillClimb,1.0,,1.0,,1.0,55,92,74,18,0,0.0,147,0.0,97,0.4,,,,,,,,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,55,92,74,18,0,0.0,147,0.0,217,,,,,,,,,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,55,92,74,18,0,0.0,147,0.0,213,,,,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,55,92,74,18,0,0.0,147,0.0,102,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,245,254,248,6,0,3707.0,318,73.0,261,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
StochasticHillClimb,1.0,,1.0,,1.0,245,254,248,6,0,3707.0,318,0.0,404,0.4,,,,,,,,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,245,254,248,6,0,3707.0,318,0.0,368,,,,,,,,,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,245,254,248,6,0,3707.0,318,0.0,585,0.1,100.0,0.99,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,245,254,248,6,0,3707.0,318,47.0,252,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
ParticleSwarm,200.0,,,,1.0,245,254,248,6,0,3707.0,318,0.0,299,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
SimulatedAnnealing,1.0,,1.0,,1.0,245,254,248,6,0,3707.0,318,0.0,526,0.1,100.0,0.99,,,,,,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,245,254,248,6,0,3707.0,318,0.0,411,,,,,,,,,,,,,,
StochasticHillClimb,1.0,,1.0,,1.0,245,254,248,6,0,3707.0,318,0.0,391,0.4,,,,,,,,,,,,,
ParticleSwarm,200.0,,,,1.0,245,254,248,6,0,3707.0,318,0.0,301,,,,4.0,6.0,-2.0,2.0,1.0,,,,,,
PlantPropagation,200.0,10.0,2.0,0.5,1.0,147,171,155,16,0,1830.0,293,813.0,1053,,,,,,,,,,,,,,
MuPlusLambda,200.0,200.0,,,0.0,147,171,155,16,0,1830.0,293,1602.0,293,,,,,,,,,0.5,0.5,0.5,0.0,2.0,0.5
