assignments,constraints,relation_constraints,resource_constraints,date_constraints,original_penalty,original_makespan,solution_penalty,solution_makespan,algorithm,mu,lambda_,cxpb,mutpb,repair_pct,mate_indpb,mutate_mu,mutate_sigma,mutate_indpb
15,13,12,1,0,0.0,101,0.0,32,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
15,13,12,1,0,0.0,101,0.0,37,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
15,13,12,1,0,0.0,101,0.0,34,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
485,863,853,10,0,1998.0,569,0.0,809,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
485,863,853,10,0,1998.0,569,0.0,705,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
485,863,853,10,0,1998.0,569,0.0,756,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
102,152,148,4,0,0.0,418,0.0,387,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
102,152,148,4,0,0.0,418,0.0,386,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
102,152,148,4,0,0.0,418,0.0,379,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
93,143,136,7,0,683.0,220,0.0,214,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
93,143,136,7,0,683.0,220,0.0,247,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
93,143,136,7,0,683.0,220,0.0,249,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
60,88,79,9,0,0.0,243,0.0,218,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
60,88,79,9,0,0.0,243,0.0,211,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
60,88,79,9,0,0.0,243,0.0,224,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
365,658,641,17,0,5.0,475,0.0,548,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
365,658,641,17,0,5.0,475,0.0,558,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
365,658,641,17,0,5.0,475,0.0,561,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
331,584,573,11,0,2427.0,390,0.0,440,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
435,499,491,8,0,13344.0,569,9.0,630,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
435,499,491,8,0,13344.0,569,4.0,698,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
435,499,491,8,0,13344.0,569,39.0,719,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
204,324,321,3,0,6213.0,273,14.0,409,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
204,324,321,3,0,6213.0,273,5.0,457,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
204,324,321,3,0,6213.0,273,0.0,448,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
367,610,592,18,0,0.0,607,0.0,605,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
367,610,592,18,0,0.0,607,0.0,638,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
367,610,592,18,0,0.0,607,0.0,614,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
88,151,140,11,0,0.0,396,0.0,291,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
88,151,140,11,0,0.0,396,0.0,298,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
88,151,140,11,0,0.0,396,0.0,312,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
227,386,382,4,0,1498.0,304,0.0,455,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
227,386,382,4,0,1498.0,304,0.0,410,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
227,386,382,4,0,1498.0,304,0.0,427,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
119,138,125,13,0,0.0,245,0.0,243,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
119,138,125,13,0,0.0,245,0.0,240,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
119,138,125,13,0,0.0,245,0.0,242,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
147,210,193,17,0,10.0,270,0.0,322,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
147,210,193,17,0,10.0,270,0.0,305,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
147,210,193,17,0,10.0,270,0.0,303,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
175,321,311,10,0,0.0,274,0.0,303,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
175,321,311,10,0,0.0,274,0.0,309,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
175,321,311,10,0,0.0,274,0.0,300,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
208,233,229,4,0,5196.0,313,0.0,408,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
208,233,229,4,0,5196.0,313,0.0,417,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
208,233,229,4,0,5196.0,313,0.0,412,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
82,86,85,1,0,5295.0,252,0.0,211,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
82,86,85,1,0,5295.0,252,0.0,220,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
82,86,85,1,0,5295.0,252,0.0,219,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
70,75,68,7,0,0.0,141,0.0,131,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
186,250,241,9,0,357.0,302,0.0,384,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
319,445,432,13,0,2120.0,414,0.0,473,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
319,445,432,13,0,2120.0,414,0.0,473,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
319,445,432,13,0,2120.0,414,0.0,468,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
152,168,151,17,0,0.0,202,0.0,237,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
152,168,151,17,0,0.0,202,0.0,269,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
152,168,151,17,0,0.0,202,0.0,253,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
55,58,52,6,0,0.0,170,0.0,188,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
55,58,52,6,0,0.0,170,0.0,169,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
55,58,52,6,0,0.0,170,0.0,162,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
431,483,467,16,0,1566.0,530,0.0,601,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
431,483,467,16,0,1566.0,530,0.0,600,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
431,483,467,16,0,1566.0,530,0.0,599,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
88,150,139,11,0,0.0,412,0.0,333,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
88,150,139,11,0,0.0,412,0.0,357,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
88,150,139,11,0,0.0,412,0.0,334,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
341,376,357,19,0,934.0,371,0.0,343,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
341,376,357,19,0,934.0,371,0.0,337,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
341,376,357,19,0,934.0,371,0.0,343,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
103,136,119,17,0,0.0,379,0.0,367,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
103,136,119,17,0,0.0,379,0.0,354,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
103,136,119,17,0,0.0,379,0.0,370,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
119,147,128,19,0,0.0,196,0.0,218,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
119,147,128,19,0,0.0,196,0.0,229,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
119,147,128,19,0,0.0,196,0.0,227,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
452,511,493,18,0,3862.0,323,0.0,390,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
452,511,493,18,0,3862.0,323,0.0,387,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
452,511,493,18,0,3862.0,323,0.0,356,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
446,762,750,12,0,157.0,673,0.0,807,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
446,762,750,12,0,157.0,673,0.0,782,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
446,762,750,12,0,157.0,673,0.0,791,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
373,533,517,16,0,1410.0,353,0.0,450,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
373,533,517,16,0,1410.0,353,0.0,450,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
373,533,517,16,0,1410.0,353,0.0,427,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
313,365,350,15,0,620.0,301,0.0,398,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
313,365,350,15,0,620.0,301,0.0,378,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
313,365,350,15,0,620.0,301,0.0,360,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
118,205,188,17,0,0.0,317,0.0,335,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
118,205,188,17,0,0.0,317,0.0,343,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
118,205,188,17,0,0.0,317,0.0,300,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
165,268,259,9,0,0.0,603,0.0,645,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
165,268,259,9,0,0.0,603,0.0,643,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
165,268,259,9,0,0.0,603,0.0,645,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
207,224,214,10,0,548.0,307,0.0,352,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
207,224,214,10,0,548.0,307,0.0,351,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
207,224,214,10,0,548.0,307,0.0,343,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
82,119,111,8,0,0.0,169,0.0,239,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
82,119,111,8,0,0.0,169,0.0,227,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
82,119,111,8,0,0.0,169,0.0,215,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
245,290,276,14,0,296.0,349,0.0,400,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
245,290,276,14,0,296.0,349,0.0,391,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
245,290,276,14,0,296.0,349,0.0,391,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
499,839,826,13,0,1108.0,478,0.0,575,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
499,839,826,13,0,1108.0,478,0.0,574,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
499,839,826,13,0,1108.0,478,0.0,582,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
419,780,778,2,0,28534.0,333,1167.0,696,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
419,780,778,2,0,28534.0,333,775.0,709,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
419,780,778,2,0,28534.0,333,1054.0,642,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
182,191,180,11,0,100.0,246,0.0,238,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
182,191,180,11,0,100.0,246,0.0,247,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
182,191,180,11,0,100.0,246,0.0,241,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
239,385,384,1,0,10654.0,407,2.0,593,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
239,385,384,1,0,10654.0,407,4.0,539,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
239,385,384,1,0,10654.0,407,40.0,564,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
289,488,473,15,0,65.0,406,0.0,499,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
289,488,473,15,0,65.0,406,0.0,522,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
289,488,473,15,0,65.0,406,0.0,487,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
92,154,139,15,0,0.0,361,0.0,330,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
92,154,139,15,0,0.0,361,0.0,313,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
92,154,139,15,0,0.0,361,0.0,316,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
39,54,41,13,0,0.0,207,0.0,176,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
39,54,41,13,0,0.0,207,0.0,177,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
39,54,41,13,0,0.0,207,0.0,143,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
431,498,495,3,0,40136.0,549,5922.0,770,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
431,498,495,3,0,40136.0,549,6434.0,831,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
431,498,495,3,0,40136.0,549,5909.0,838,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
56,101,87,14,0,0.0,305,0.0,199,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
56,101,87,14,0,0.0,305,0.0,206,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
56,101,87,14,0,0.0,305,0.0,182,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
160,246,228,18,0,0.0,479,0.0,465,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
160,246,228,18,0,0.0,479,0.0,438,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
160,246,228,18,0,0.0,479,0.0,465,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
381,635,632,3,0,8902.0,527,199.0,678,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
381,635,632,3,0,8902.0,527,26.0,720,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
381,635,632,3,0,8902.0,527,83.0,716,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
71,109,98,11,0,0.0,299,0.0,246,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
71,109,98,11,0,0.0,299,0.0,228,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
71,109,98,11,0,0.0,299,0.0,246,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
342,639,638,1,0,28762.0,447,4915.0,688,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
342,639,638,1,0,28762.0,447,4921.0,727,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
342,639,638,1,0,28762.0,447,5954.0,714,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
64,78,70,8,0,0.0,178,0.0,145,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
64,78,70,8,0,0.0,178,0.0,140,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
64,78,70,8,0,0.0,178,0.0,165,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
219,240,227,13,0,629.0,378,0.0,432,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
219,240,227,13,0,629.0,378,0.0,421,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
219,240,227,13,0,629.0,378,0.0,406,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
249,383,379,4,0,1114.0,487,0.0,528,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
249,383,379,4,0,1114.0,487,0.0,544,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
249,383,379,4,0,1114.0,487,0.0,515,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
324,391,377,14,0,646.0,262,0.0,385,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
324,391,377,14,0,646.0,262,0.0,376,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
324,391,377,14,0,646.0,262,0.0,383,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
289,335,318,17,0,439.0,330,0.0,395,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
289,335,318,17,0,439.0,330,0.0,379,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
289,335,318,17,0,439.0,330,0.0,391,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
308,363,356,7,0,3884.0,395,0.0,435,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
308,363,356,7,0,3884.0,395,0.0,430,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
308,363,356,7,0,3884.0,395,0.0,437,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
113,144,132,12,0,1.0,328,0.0,291,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
113,144,132,12,0,1.0,328,0.0,352,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
113,144,132,12,0,1.0,328,0.0,312,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
193,329,326,3,0,8750.0,335,2875.0,511,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
193,329,326,3,0,8750.0,335,3411.0,475,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
193,329,326,3,0,8750.0,335,2629.0,592,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
71,123,105,18,0,0.0,170,0.0,163,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
71,123,105,18,0,0.0,170,0.0,178,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
71,123,105,18,0,0.0,170,0.0,177,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
231,349,336,13,0,417.0,355,0.0,420,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
231,349,336,13,0,417.0,355,0.0,413,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
231,349,336,13,0,417.0,355,0.0,394,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
267,444,436,8,0,207.0,382,0.0,432,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
267,444,436,8,0,207.0,382,0.0,467,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
267,444,436,8,0,207.0,382,0.0,450,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
338,581,574,7,0,2646.0,461,0.0,538,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
338,581,574,7,0,2646.0,461,0.0,518,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
338,581,574,7,0,2646.0,461,0.0,537,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
30,53,43,10,0,801.0,128,0.0,250,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
30,53,43,10,0,801.0,128,0.0,250,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
30,53,43,10,0,801.0,128,0.0,250,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
63,68,64,4,0,0.0,134,0.0,123,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
63,68,64,4,0,0.0,134,0.0,125,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
63,68,64,4,0,0.0,134,0.0,118,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
306,441,438,3,0,13265.0,422,0.0,582,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
306,441,438,3,0,13265.0,422,0.0,612,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
306,441,438,3,0,13265.0,422,0.0,571,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
427,486,472,14,0,6125.0,696,0.0,705,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
427,486,472,14,0,6125.0,696,0.0,735,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
427,486,472,14,0,6125.0,696,0.0,698,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
192,296,284,12,0,70.0,505,0.0,564,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
192,296,284,12,0,70.0,505,0.0,535,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
192,296,284,12,0,70.0,505,0.0,557,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
198,322,316,6,0,1725.0,315,0.0,388,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
198,322,316,6,0,1725.0,315,0.0,378,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
198,322,316,6,0,1725.0,315,0.0,402,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
380,405,402,3,0,26901.0,263,182.0,476,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
380,405,402,3,0,26901.0,263,258.0,441,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
380,405,402,3,0,26901.0,263,59.0,465,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
493,833,824,9,0,2405.0,577,0.0,658,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
493,833,824,9,0,2405.0,577,0.0,673,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
493,833,824,9,0,2405.0,577,0.0,575,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
317,366,355,11,0,1769.0,453,0.0,555,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
236,267,261,6,0,5094.0,456,0.0,439,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
236,267,261,6,0,5094.0,456,0.0,469,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
236,267,261,6,0,5094.0,456,0.0,444,MuPlusLambda,200.0,200.0,0.5,0.5,1.0,0.5,0.0,2.0,0.5
